#OK
#SQL= select * from miniMDR1..BDMW as m where m.snapnum = 85 order by np desc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 10:56:09.315 CEST
#QUERYTIME 465 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8511495265,85,11495265,-1,399.7075,479.9654,844.5311,-321.74,-275.66,696.21,5171,4.484E13,4.6349999E13,0.5859,670.6,617.6,5.471,0.1296,0.303,0.0399,0.3125,0.6447,0.4945,-0.2731,-0.0599,0.9601,409,491,864,991113640
8511526540,85,11526540,-1,360.7001,438.1464,879.3671,393.87,305.26,-356.17,4937,4.2809998E13,4.5150001E13,0.5807,658.7,612.1,5.827,0.0772,0.2864,0.0417,0.3075,0.6912,0.6346,0.7173,0.6896,-0.0997,369,448,900,994152661
8511502991,85,11502991,-1,337.7861,512.2604,838.1187,283.04,-343.62,314.57,4932,4.2770002E13,4.9560001E13,0.5991,636.0,558.3,2.858,0.0619,0.4261,0.0697,0.3556,0.8015,0.6497,-0.1443,0.3539,0.9241,345,524,858,809714655
8511491854,85,11491854,-1,379.2569,493.118,826.7684,-286.63,16.48,181.96,4908,4.2560001E13,4.457E13,0.5783,659.4,603.3,5.328,0.0209,0.3218,0.0602,0.3105,0.7978,0.7496,0.6111,0.3358,0.7168,388,504,846,990944270
8511527888,85,11527888,-1,333.1608,507.7478,890.5983,-370.52,-624.16,345.17,4820,4.1800002E13,4.7300001E13,0.5898,627.4,559.0,3.116,0.0438,0.323,0.0699,0.3396,0.5898,0.4884,0.8032,-0.2719,-0.53,341,519,911,809244609
8511504424,85,11504424,-1,384.5484,451.5951,858.4222,-215.52,877.63,631.72,4799,4.1619999E13,5.005E13,0.6009,705.1,584.8,5.303,0.049,0.6734,0.0779,0.3224,0.7431,0.5279,0.268,0.9576,-0.1056,393,462,879,991160242
8511526915,85,11526915,-1,342.6876,464.2354,886.2508,31.37,287.32,-90.63,4766,4.1330001E13,4.236E13,0.5684,631.9,609.0,5.892,0.0523,0.1838,0.0244,0.3003,0.808,0.5759,0.3361,-0.4079,0.8489,350,475,907,994117342
8511489909,85,11489909,-1,377.5979,464.0451,836.218,-335.46,-24.7,801.43,4763,4.1299999E13,4.5449998E13,0.582,660.9,593.1,5.372,0.0491,0.3409,0.0422,0.3151,0.7302,0.6084,0.5208,0.3681,-0.7702,386,475,856,990931985
8511537688,85,11537688,-1,369.3409,500.8677,907.3754,145.22,-435.31,-39.48,4740,4.1110001E13,4.3800001E13,0.575,624.5,564.9,3.393,0.0426,0.3098,0.0246,0.3277,0.8166,0.5542,0.7381,0.5089,-0.443,378,512,929,809467695
8511517800,85,11517800,-1,354.5801,492.6061,868.6428,-229.72,-482.6,43.19,4627,4.0130002E13,4.3769999E13,0.5748,679.7,616.3,7.109,0.0926,0.331,0.0531,0.2887,0.6891,0.6039,0.1982,-0.6245,0.7555,363,504,889,996993800
8511619447,85,11619447,-1,401.9826,458.86,872.157,-669.53,-196.5,598.82,4436,3.8470001E13,4.2429999E13,0.5689,665.9,598.2,6.58,0.0911,0.3617,0.1234,0.2976,0.777,0.518,0.7942,-0.5633,-0.2278,411,469,893,991149215
8511636248,85,11636248,-1,409.2755,450.9059,887.2104,-347.2,179.56,-395.61,4414,3.8279999E13,3.924E13,0.5541,584.0,568.3,4.302,0.0244,0.1503,0.0546,0.3059,0.6358,0.601,0.8305,0.3905,0.3972,419,461,908,993953176
8511501114,85,11501114,-1,371.1514,478.1475,847.4498,-276.13,-583.58,547.62,4364,3.784E13,3.9170001E13,0.5541,621.8,571.4,4.71,0.0685,0.3496,0.0579,0.3057,0.7164,0.6548,0.1163,0.7816,-0.6128,380,489,867,996979836
8511619270,85,11619270,-1,412.7963,478.3075,868.0455,-454.56,-585.55,239.24,4337,3.7610001E13,3.8460002E13,0.5505,599.1,587.8,5.735,0.0245,0.1636,0.0354,0.3017,0.866,0.5323,0.2241,0.3463,0.911,422,489,888,991097167
8511494006,85,11494006,-1,367.8866,516.0564,826.5529,-304.31,-604.22,238.41,4278,3.7099999E13,3.7920002E13,0.548,628.8,601.7,6.778,0.0243,0.221,0.0267,0.2872,0.8554,0.6755,0.1287,0.9902,-0.0536,376,528,846,809560136
8511529651,85,11529651,-1,396.3229,480.4644,887.0198,-397.02,-662.58,-353.14,4172,3.6179999E13,3.9000002E13,0.5527,602.5,534.0,2.792,0.052,0.3674,0.0087,0.3233,0.4325,0.3528,-0.0065,0.9968,-0.0791,405,491,908,994031770
8511510896,85,11510896,-1,372.3585,476.2946,864.162,339.28,-1085.21,380.65,4117,3.5699999E13,3.9259998E13,0.5543,622.4,565.8,5.422,0.0346,0.3337,0.0701,0.2983,0.7607,0.6121,0.5371,-0.61,0.5825,381,487,884,996978282
8511518960,85,11518960,-1,352.0477,496.8542,871.6331,-69.8,-798.3,-128.37,4068,3.5279998E13,3.6609999E13,0.5415,594.9,555.2,4.528,0.1187,0.2984,0.0268,0.302,0.5365,0.425,0.8402,0.5008,-0.208,360,508,892,996993920
8511539322,85,11539322,-1,385.0185,508.608,902.1246,93.79,-800.79,-456.45,4061,3.5219999E13,3.849E13,0.5506,612.5,549.3,4.468,0.0885,0.3152,0.0423,0.3067,0.5407,0.4783,0.3657,0.6468,-0.6693,394,520,923,806559367
8511510372,85,11510372,-1,379.881,460.1516,867.6022,286.2,826.57,753.1,4008,3.47600008E13,3.5610002E13,0.5366,591.4,587.7,6.724,0.0189,0.1604,0.0261,0.2848,0.7396,0.6686,-0.6924,0.3037,0.6544,388,471,888,991134473
8511625972,85,11625972,-1,409.3584,514.0555,874.4444,-107.34,-511.11,98.13,3900,3.38200006E13,3.41500001E13,0.5292,575.1,554.7,4.846,0.0409,0.1793,0.0125,0.2906,0.6899,0.5557,0.7872,0.369,-0.4941,419,526,895,812412938
8511613537,85,11613537,-1,425.9342,482.1815,860.2053,8.23,-558.26,124.89,3872,3.35800005E13,3.6769999E13,0.5423,596.2,527.2,3.512,0.0433,0.3614,0.0352,0.3086,0.6045,0.4132,0.7886,0.3781,-0.485,436,493,880,991070757
8511533103,85,11533103,-1,387.4456,478.6706,895.2412,-67.35,-557.58,-392.55,3854,3.34200004E13,3.45500004E13,0.5312,585.6,556.2,5.228,0.0904,0.2402,0.0459,0.2891,0.9292,0.6604,-0.703,0.0318,0.7105,396,490,916,994039848
8511522510,85,11522510,-1,364.4232,425.6433,880.0626,12.51,119.7,-29.5,3822,3.31399991E13,3.50699997E13,0.5338,578.6,537.2,4.196,0.0585,0.2425,0.0428,0.2944,0.7524,0.537,-0.4342,-0.0865,0.8966,373,435,901,994927899
8511502514,85,11502514,-1,390.4049,460.2312,861.5192,-426.55,616.38,381.89,3779,3.27700007E13,4.3640001E13,0.5741,694.3,560.6,7.342,0.1224,0.6293,0.1233,0.2786,0.9282,0.7786,0.204,0.7328,0.6492,399,471,882,991136282
8511495076,85,11495076,-1,361.1055,438.7853,833.7036,-67.32,56.16,297.82,3765,3.26499995E13,3.30799996E13,0.5237,589.5,546.7,4.763,0.0134,0.2978,0.0249,0.2896,0.7338,0.6448,-0.1149,0.9489,-0.294,369,449,853,997164485
8511523882,85,11523882,-1,391.5054,458.1779,879.4824,-272.15,649.49,-333.48,3754,3.25600003E13,3.31000001E13,0.5237,580.6,557.3,5.518,0.0294,0.1934,0.0414,0.2798,0.7001,0.6524,0.5692,0.7897,-0.229,400,469,900,993937557
8511530707,85,11530707,-1,384.3925,505.3043,895.0359,-268.74,-722.95,123.98,3733,3.23700004E13,3.28800005E13,0.5223,595.3,600.8,8.469,0.037,0.1489,0.01,0.2611,0.8703,0.716,0.0818,0.7682,0.635,393,517,916,806558468
8511633399,85,11633399,-1,400.3775,453.9175,881.7759,-304.3,367.59,-432.57,3722,3.2279999E13,3.30200001E13,0.5235,565.8,543.6,4.762,0.0286,0.1957,0.0298,0.2851,0.8418,0.7162,0.6153,-0.1795,0.7676,409,464,902,993938127
8511492820,85,11492820,-1,365.5297,455.2176,836.6384,-123.27,180.02,586.27,3638,3.15499993E13,3.18399998E13,0.517,585.1,576.9,7.155,0.0125,0.1587,0.0143,0.2682,0.718,0.6551,0.7249,0.2877,0.6259,374,466,856,997171024
8511504717,85,11504717,-1,392.4295,467.2542,858.7487,-456.05,142.06,656.06,3630,3.14800005E13,3.36199995E13,0.5265,547.4,509.0,2.612,0.0467,0.2667,0.0433,0.3144,0.8199,0.7429,0.9931,-0.0485,0.1071,401,478,879,991141890
8511519895,85,11519895,-1,373.715,457.5814,873.412,331.45,411.82,-116.49,3623,3.1420001E13,3.32999992E13,0.5246,575.4,525.5,4.049,0.0568,0.2547,0.0776,0.2915,0.5589,0.4665,0.7428,0.6328,0.2186,382,468,894,997154160
8511595552,85,11595552,-1,426.9495,424.9336,820.5975,198.0,-113.45,252.66,3583,3.1070001E13,3.18999993E13,0.5172,635.9,606.0,9.501,0.0111,0.3137,0.0031,0.2604,0.8098,0.6189,0.0066,0.6406,0.7678,437,435,840,991324030
8511602978,85,11602978,-1,404.3561,485.3313,842.4938,-546.71,-626.54,572.88,3573,3.0990001E13,3.11800009E13,0.5135,565.6,545.2,5.264,0.0369,0.1572,0.0305,0.2765,0.8456,0.6894,-0.7809,0.2653,0.5656,414,496,862,990957570
8511628594,85,11628594,-1,405.9606,421.9114,884.7106,102.39,179.55,-28.4,3517,3.04999993E13,3.13500002E13,0.5143,575.2,533.2,4.763,0.0717,0.2581,0.0346,0.2842,0.7357,0.6022,0.714,-0.649,0.2628,415,432,905,993176062
8511524327,85,11524327,-1,387.2653,487.5374,883.2615,-559.52,-994.93,-116.5,3417,2.963E13,2.98499996E13,0.5059,592.9,568.9,7.411,0.0186,0.2228,0.0396,0.2559,0.7897,0.7561,-0.8003,0.5263,0.2872,396,499,904,994047321
8511512682,85,11512682,-1,351.6649,495.9233,865.1181,67.41,-492.56,68.56,3406,2.95400007E13,3.2549999E13,0.5208,557.8,523.8,4.927,0.0633,0.2531,0.0547,0.285,0.6486,0.4235,-0.2424,-0.0172,0.97,360,507,885,996993272
8511511182,85,11511182,-1,383.07,429.6259,862.6729,-695.83,469.29,57.29,3377,2.92899992E13,3.22699998E13,0.5192,553.4,498.9,3.137,0.1286,0.3375,0.0937,0.306,0.7191,0.5084,0.9795,-0.1422,-0.143,392,439,883,991169270
8511526205,85,11526205,-1,391.6026,469.6046,879.2665,-698.92,-392.51,-594.75,3336,2.893E13,3.17599997E13,0.5165,568.9,546.5,6.723,0.0317,0.2183,0.0487,0.2688,0.8173,0.7282,0.9091,-0.3847,0.1601,401,480,900,994033091
8511498490,85,11498490,-1,366.7362,457.2467,842.5155,120.91,100.46,461.29,3321,2.87999997E13,2.89200008E13,0.5005,572.0,552.2,6.607,0.0353,0.2048,0.0199,0.2633,0.6243,0.5607,0.5326,0.3965,0.7478,375,468,862,997170773
8511533531,85,11533531,-1,376.805,498.5224,894.81,2.34,-666.35,-434.09,3195,2.77100007E13,3.08199995E13,0.5113,583.6,503.1,4.285,0.106,0.4208,0.0649,0.2823,0.8387,0.5282,-0.1979,0.6812,0.7049,385,510,916,994045453
8511526427,85,11526427,-1,386.0139,444.6055,883.3488,-389.98,271.94,-401.88,3189,2.76600004E13,3.0290001E13,0.5082,598.3,512.3,4.875,0.0772,0.4556,0.0568,0.2802,0.6164,0.5379,0.7394,0.5299,0.4152,395,455,904,993945792
8511493594,85,11493594,-1,340.7062,501.175,827.4706,-175.26,-372.03,129.61,3181,2.75899996E13,2.84499997E13,0.4977,573.3,543.8,6.738,0.0204,0.2328,0.0136,0.2589,0.7006,0.6088,0.2943,0.474,0.8299,348,513,847,809717820
8511603721,85,11603721,-1,429.681,475.0644,842.3907,130.42,-351.37,422.15,3151,2.7330001E13,2.77199999E13,0.4936,576.7,559.5,7.869,0.0289,0.2172,0.0182,0.2545,0.7073,0.6304,0.9021,-0.0884,-0.4223,439,486,862,990986955
8511620842,85,11620842,-1,422.4648,516.7101,866.7772,-81.77,-330.08,72.86,3143,2.72600001E13,2.97600004E13,0.5054,530.3,487.3,3.087,0.158,0.2729,0.0518,0.2984,0.5968,0.3817,0.9646,0.2618,0.0306,432,529,887,812390472
8511513848,85,11513848,-1,371.3986,453.017,870.7543,-52.99,401.29,354.83,3119,2.70499997E13,2.79800007E13,0.4951,530.3,521.8,5.469,0.0312,0.1378,0.0236,0.2682,0.7802,0.6728,0.2602,0.9203,0.292,380,463,891,997155382
8511522810,85,11522810,-1,363.7255,446.2751,878.4512,334.71,760.99,105.71,3075,2.667E13,2.87400002E13,0.4997,546.4,518.8,5.688,0.0612,0.2489,0.0693,0.273,0.8365,0.777,0.8503,-0.5186,0.0895,372,456,899,994156137
8511492889,85,11492889,-1,373.1565,490.4099,833.4714,-90.8,-381.89,110.14,3063,2.65600002E13,2.94900004E13,0.5038,557.4,488.4,3.679,0.0385,0.4737,0.038,0.2918,0.4836,0.3321,0.2962,0.6116,0.7337,382,502,853,996963013
8511498895,85,11498895,-1,359.6262,476.1108,842.7692,163.55,13.64,327.58,3050,2.64500003E13,2.68800004E13,0.4887,539.5,535.1,6.578,0.0501,0.1307,0.0271,0.2593,0.814,0.6516,0.9756,-0.2194,-0.0123,368,487,862,996958727
8511493308,85,11493308,-1,380.1417,494.0349,826.86,-631.38,-715.93,89.74,3029,2.62699997E13,2.94100004E13,0.5034,568.1,503.7,5.019,0.0541,0.3774,0.0404,0.2755,0.6321,0.5593,0.7066,0.5481,0.4475,389,505,846,990944268
8511496377,85,11496377,-1,383.0585,497.8882,831.6417,-246.38,-311.97,282.65,3026,2.62399999E13,2.65199991E13,0.4863,541.8,524.4,5.88,0.02,0.1763,0.0427,0.2596,0.8117,0.5796,0.5086,-0.586,0.6308,392,509,851,990946424
8511542897,85,11542897,-1,387.401,492.242,917.8165,-156.45,-894.14,-63.26,3025,2.62300007E13,2.84100007E13,0.4975,511.4,481.0,2.991,0.1216,0.2804,0.0521,0.3005,0.3792,0.2457,0.7572,0.531,0.3803,396,504,939,993794009
8511523081,85,11523081,-1,366.7595,459.2116,874.4777,484.6,103.92,-310.99,2960,2.56700003E13,2.6280001E13,0.4848,531.7,523.4,6.16,0.0256,0.1755,0.0524,0.2576,0.8161,0.7762,0.833,-0.4884,-0.2601,375,470,895,997153610
8511528968,85,11528968,-1,337.3674,464.6629,890.5519,61.37,148.87,3.64,2945,2.554E13,2.78E13,0.4942,566.0,559.6,9.31,0.0304,0.2131,0.0157,0.245,0.8927,0.7993,0.7845,0.5615,-0.2633,345,475,911,994117575
8511508800,85,11508800,-1,351.9325,516.6014,845.8964,-293.4,-875.09,-194.93,2826,2.45100005E13,2.48600005E13,0.4758,548.4,515.2,6.083,0.0507,0.2614,0.0332,0.2515,0.7531,0.6832,0.7854,-0.6142,-0.0772,360,528,866,809524762
8511496643,85,11496643,-1,388.4346,507.6236,834.8854,-581.71,-563.62,277.26,2799,2.42700004E13,2.49700003E13,0.4767,553.3,541.6,8.249,0.0226,0.2024,0.0104,0.2438,0.8524,0.6196,0.7025,0.5039,-0.5026,397,519,854,812455750
8511498515,85,11498515,-1,362.7618,475.0797,843.3266,265.98,-149.48,431.84,2795,2.42400006E13,2.6789999E13,0.488,544.6,524.9,7.488,0.0302,0.2315,0.0584,0.2522,0.8328,0.7385,0.181,0.4055,0.896,371,486,863,996958750
8511529470,85,11529470,-1,385.2495,460.5149,879.782,-7.23,481.68,-881.64,2783,2.414E13,2.51800007E13,0.478,528.1,488.0,4.47,0.053,0.286,0.0177,0.2703,0.7896,0.5727,0.5674,-0.339,0.7504,394,471,900,993943185
8511529941,85,11529941,-1,375.3359,428.494,891.4252,-249.09,10.19,-452.95,2772,2.40399994E13,2.7410001E13,0.4918,591.5,485.9,4.902,0.1278,0.6457,0.078,0.2696,0.6852,0.479,0.4625,0.3579,0.8112,384,438,912,993168894
8511535081,85,11535081,-1,382.713,470.9016,897.7883,411.36,-237.11,-326.92,2767,2.40000004E13,2.46599993E13,0.4747,554.2,532.6,7.713,0.0177,0.2294,0.0515,0.2422,0.845,0.7005,0.9073,-0.2557,-0.3339,391,482,919,994038072
8511506644,85,11506644,-1,354.7309,515.0699,847.2352,-360.78,-714.43,-115.78,2766,2.39899991E13,2.47500007E13,0.4753,541.3,521.7,6.941,0.025,0.2204,0.0286,0.2471,0.8003,0.6079,0.9049,0.3894,0.1721,363,527,867,809525737
8511533547,85,11533547,-1,335.6667,511.4652,897.3115,-329.69,-605.21,-291.14,2748,2.3829999E13,2.68000003E13,0.4883,533.8,490.8,5.296,0.0971,0.3155,0.0446,0.2626,0.7687,0.5573,0.4558,0.6919,0.5599,343,523,918,809264910
8511508775,85,11508775,-1,359.0528,509.062,850.3104,-344.59,-389.08,9.29,2733,2.37000007E13,2.54500007E13,0.4799,577.2,513.0,6.713,0.0718,0.4014,0.0667,0.2456,0.8628,0.7105,-0.5479,0.4668,0.6941,367,521,870,809525428
8511616587,85,11616587,-1,410.9529,451.688,870.996,-544.37,-228.93,469.82,2713,2.35299993E13,2.64200006E13,0.4857,516.3,460.3,2.912,0.0626,0.3634,0.0633,0.283,0.7584,0.5287,0.0488,0.8545,0.5172,420,462,891,991056003
8511498159,85,11498159,-1,350.8591,481.8919,837.452,-16.29,-146.51,329.75,2707,2.3479999E13,2.6359999E13,0.4853,525.9,471.8,4.013,0.113,0.3148,0.1107,0.2752,0.6648,0.418,0.9459,0.1522,0.2865,359,493,857,996954285
8511640153,85,11640153,-1,429.5196,423.4094,907.3192,410.51,-364.45,99.54,2701,2.34199995E13,2.47200009E13,0.4751,559.0,527.1,7.796,0.04,0.2771,0.0358,0.2407,0.743,0.6954,-0.3232,0.5485,0.7712,439,433,929,993101307
8511505524,85,11505524,-1,398.6543,434.2016,859.7723,-196.26,262.81,499.44,2689,2.3320001E13,2.34199995E13,0.4668,547.0,530.1,7.764,0.0117,0.1778,0.0237,0.2365,0.7268,0.6787,-0.4988,0.3247,0.8036,408,444,880,991174134
8511495119,85,11495119,-1,373.861,466.3865,843.9047,-393.15,364.15,1015.83,2678,2.32200004E13,2.47500007E13,0.4753,513.7,469.2,3.593,0.0854,0.3388,0.057,0.2742,0.6417,0.622,-0.6071,0.7097,0.3574,382,477,864,997150125
8511621921,85,11621921,-1,406.3031,455.4767,872.1768,-601.32,-332.88,260.19,2678,2.32200004E13,2.40000004E13,0.4703,512.2,506.2,6.216,0.0288,0.1648,0.0518,0.2512,0.8872,0.6147,-0.3946,0.8838,-0.2514,416,466,893,991055819
8511508693,85,11508693,-1,385.1815,462.3468,865.8282,-629.59,56.4,397.46,2672,2.31700001E13,2.55900003E13,0.4806,533.2,548.1,9.927,0.0214,0.1457,0.0316,0.2341,0.9129,0.8279,0.0658,0.9795,0.1905,394,473,886,991135955
8511502111,85,11502111,-1,377.1634,422.3906,854.9211,-354.86,436.84,477.2,2627,2.2779999E13,2.50099993E13,0.4769,545.9,477.8,4.709,0.0895,0.4242,0.0266,0.2711,0.554,0.5509,-0.2834,0.4964,0.8205,386,432,875,991181735
8511521815,85,11521815,-1,346.5602,495.6935,875.2316,51.61,-263.11,-206.69,2579,2.23600003E13,2.28700004E13,0.4631,507.3,490.0,5.426,0.0398,0.1781,0.053,0.2494,0.738,0.6451,-0.0237,0.9971,-0.0718,354,507,896,994082581
8511529799,85,11529799,-1,373.179,428.5435,888.5281,140.21,134.71,-278.22,2577,2.2349999E13,2.51099999E13,0.4776,499.5,453.0,2.975,0.1762,0.2785,0.0525,0.2808,0.4604,0.4631,0.9958,-0.0894,0.0185,382,438,909,994928965
8511511217,85,11511217,-1,379.934,460.6506,868.386,247.6,472.21,506.35,2573,2.231E13,2.44000007E13,0.4373,548.3,479.6,3.605,0.0443,0.4271,0.0557,0.2494,0.8187,0.6926,-0.1152,-0.4776,0.871,389,471,889,991134477
8511522829,85,11522829,-1,372.3507,459.5069,875.3165,338.4,113.87,-560.25,2563,2.22299999E13,2.47300002E13,0.4751,522.0,459.6,3.638,0.058,0.4019,0.0372,0.2749,0.6845,0.5662,0.5225,0.4657,-0.7142,381,470,896,994157241
8511526080,85,11526080,-1,343.2087,468.4427,884.7633,-10.51,-169.88,116.11,2524,2.18899992E13,2.32200004E13,0.4654,506.6,465.2,4.005,0.0652,0.3127,0.0653,0.2622,0.8649,0.6214,0.6163,-0.1464,0.7738,351,479,905,994117301
8511531279,85,11531279,-1,380.3467,501.119,891.7282,31.55,-942.53,-237.77,2524,2.18899992E13,2.26300002E13,0.4614,519.4,496.9,6.27,0.024,0.2369,0.0198,0.2454,0.9051,0.6671,-0.2169,0.8436,0.4912,389,513,913,806557043
8511510682,85,11510682,-1,377.9008,429.6342,859.0785,-583.19,611.66,-118.94,2513,2.17900007E13,2.36800002E13,0.4684,519.4,485.7,5.784,0.0165,0.292,0.0596,0.2516,0.9307,0.7935,0.4645,0.1339,0.8754,386,439,879,991181496
8511523734,85,11523734,-1,382.9108,451.9028,881.6574,-171.55,252.14,-141.5,2509,2.17600009E13,2.34300008E13,0.4668,545.4,506.4,7.328,0.0457,0.2946,0.0268,0.2372,0.8487,0.7826,0.3305,0.8483,0.4137,392,462,902,993943856
8511498398,85,11498398,-1,365.1573,475.0961,843.6435,399.54,173.74,492.52,2503,2.17100006E13,2.61399993E13,0.4838,542.6,497.1,7.345,0.0495,0.3244,0.0401,0.2464,0.7479,0.6654,0.6727,-0.5751,0.4657,373,486,863,996958928
8511489121,85,11489121,-1,360.4446,440.3627,823.8903,-121.36,47.09,253.18,2496,2.1649999E13,2.2540001E13,0.4607,515.3,473.0,4.638,0.0256,0.2581,0.0439,0.2501,0.7877,0.5678,0.2298,0.8047,0.5473,369,450,843,997194276
8511528549,85,11528549,-1,384.911,451.384,882.4031,-301.13,471.34,-476.8,2491,2.16000008E13,2.25700007E13,0.4609,508.8,473.5,4.722,0.0554,0.2678,0.0469,0.2534,0.7074,0.5524,0.8086,0.5297,0.256,394,462,903,993943819
8511492544,85,11492544,-1,339.6444,421.3909,827.5701,10.95,86.41,140.87,2480,2.15099994E13,2.24799993E13,0.4604,485.1,456.9,3.42,0.0263,0.2281,0.0622,0.2649,0.6698,0.4552,-0.5193,0.2743,0.8093,347,431,847,997316521
8511508449,85,11508449,-1,377.114,468.9241,871.0619,559.38,-681.1,1057.18,2461,2.13400001E13,2.44800008E13,0.4735,504.4,481.2,6.028,0.0336,0.2296,0.0186,0.2479,0.8427,0.7651,0.4757,-0.4817,0.736,386,480,891,991133461
8511498714,85,11498714,-1,368.8242,453.6161,846.7619,3.21,331.07,530.27,2442,2.118E13,2.16399998E13,0.4544,511.2,484.5,5.667,0.0251,0.2434,0.0347,0.2465,0.7055,0.6071,0.2892,-0.0495,0.956,377,464,867,997149374
8511525120,85,11525120,-1,336.3886,497.3549,882.6371,-218.52,-534.93,-2.24,2441,2.11700008E13,2.13900004E13,0.4527,502.1,483.7,5.544,0.0574,0.1748,0.0211,0.2394,0.7813,0.6763,0.4691,0.8501,0.2394,344,509,903,994082990
8511520288,85,11520288,-1,364.2152,447.0858,877.5968,336.23,-9.16,311.86,2423,2.10100006E13,2.30199992E13,0.4641,494.7,486.3,6.335,0.0191,0.1385,0.0174,0.2398,0.8068,0.6206,0.2625,0.9465,-0.1878,372,457,898,994156139
8511523465,85,11523465,-1,357.6458,442.123,877.7504,627.29,233.24,-115.03,2413,2.09300006E13,2.15500005E13,0.4539,500.0,468.2,4.62,0.0496,0.2384,0.0444,0.2483,0.7676,0.6414,0.6696,0.6635,-0.3338,366,452,898,994152212
8511508551,85,11508551,-1,392.2679,463.0667,865.3411,-1005.05,473.41,496.37,2396,2.07799997E13,2.266E13,0.4615,507.0,455.4,4.031,0.1643,0.3619,0.1005,0.2678,0.5126,0.4595,0.916,0.0435,-0.3987,401,474,886,991148019
8511539107,85,11539107,-1,337.2806,463.3842,910.5088,-121.87,189.72,-131.15,2391,2.07400007E13,2.09699996E13,0.4497,504.8,484.1,5.833,0.0412,0.2135,0.0434,0.2403,0.9626,0.8026,-0.4535,0.8873,-0.084,345,474,932,994233583
8511501917,85,11501917,-1,391.9388,477.9325,855.8314,-222.91,-45.0,565.18,2360,2.04700008E13,2.17799994E13,0.4555,494.4,489.8,6.75,0.0077,0.1459,0.0278,0.2305,0.7726,0.6775,0.4511,0.8747,-0.1773,401,489,876,991115744
8511491804,85,11491804,-1,385.5137,464.3069,835.609,-489.32,39.67,532.86,2343,2.03199999E13,2.17799994E13,0.4557,518.9,485.6,6.57,0.0216,0.2692,0.0436,0.2436,0.8595,0.6752,-0.6576,0.2607,0.7068,394,475,855,990929272
8511526689,85,11526689,-1,365.8753,455.6965,877.8413,433.21,41.72,-678.87,2341,2.02999993E13,2.06699999E13,0.4474,517.7,494.3,6.911,0.0161,0.2382,0.0091,0.2332,0.8966,0.7326,0.2034,0.853,-0.4806,374,466,898,994157020
8511519314,85,11519314,-1,368.2256,423.3882,873.2129,-38.27,349.64,24.37,2323,2.01399992E13,2.09399998E13,0.4495,510.1,486.2,6.523,0.0321,0.2055,0.0114,0.2365,0.8862,0.6093,0.8904,-0.3222,-0.3216,377,433,894,997235788
